Data;Vencimento;Comanda;Categoria;Descrição;Realizado;Valor
08/12/2023;08/12/2023;13363;Pagamento;Dinheiro;Sim;R$ 170,00
08/12/2023;08/12/2023;13362;Pagamento;Ton visa e master crédito 1x;Não;R$ 240,00
;;;;;;
08/12/2023;08/12/2023;13359;Pagamento;Jmps;Sim;R$ 387,00
08/12/2023;08/12/2023;13359;Pagamento;Ton visa/master parcelado - 1/3;Não;R$ 58,34
;;;;;;
08/12/2023;08/12/2023;13358;Pagamento;Ton visa e master débito;Não;R$ 170,00
;;;;;;
07/12/2023;07/12/2023;13357;Pagamento;Link mercado pago - 3x antec.;Não;R$ 280,00
;;;;;;
;;;;;;
07/12/2023;07/12/2023;13356;Pagamento;Link mercado pago - 3x antec.;Não;R$ 280,00
;;;;;;
;;;;;;
07/12/2023;07/12/2023;13355;Pagamento;Link mercado pago - 3x antec.;Não;R$ 280,00
;;;;;;
;;;;;;
07/12/2023;07/12/2023;13352;Pagamento;Ton visa e master crédito 1x;Não;R$ 300,00
;;;;;;
;;;;;;
06/12/2023;06/12/2023;13351;Pagamento;Ton visa/master parcelado - 1/3;Não;R$ 277,95
;;;;;;
06/12/2023;06/12/2023;13344;Pagamento;Dinheiro;Sim;R$ 130,00
06/12/2023;06/12/2023;13343;Pagamento;Dinheiro;Sim;R$ 230,00
06/12/2023;06/12/2023;13342;Pagamento;transferência bancaria;Sim;R$ 408,00
06/12/2023;06/12/2023;13339;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
06/12/2023;06/12/2023;13338;Pagamento;Ton visa e master crédito 1x;Não;R$ 185,00
;;;;;;
06/12/2023;06/12/2023;13337;Pagamento;Ton visa e master crédito 1x;Não;R$ 185,00
;;;;;;
05/12/2023;05/12/2023;13335;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
04/12/2023;04/12/2023;13330;Pagamento;Ton visa e master débito;Não;R$ 230,00
;;;;;;
;;;;;;
02/12/2023;02/12/2023;13328;Pagamento;Dinheiro;Sim;R$ 170,00
02/12/2023;02/12/2023;13327;Pagamento;transferência bancaria;Sim;R$ 132,50
02/12/2023;02/12/2023;13326;Pagamento;transferência bancaria;Sim;R$ 132,50
02/12/2023;02/12/2023;13325;Pagamento;transferência bancaria;Sim;R$ 132,50
30/11/2023;30/11/2023;13324;Pagamento;Ton visa e master crédito 1x;Não;R$ 476,00
;;;;;;
30/11/2023;30/11/2023;13323;Pagamento;Ton visa/master parcelado - 1/3;Não;R$ 140,00
;;;;;;
30/11/2023;30/11/2023;13321;Pagamento;transferência bancaria;Sim;R$ 686,00
30/11/2023;30/11/2023;13320;Pagamento;transferência bancaria;Sim;R$ 800,00
30/11/2023;30/11/2023;13319;Pagamento;Link mercado pago - 3x antec.;Não;R$ 227,00
;;;;;;
;;;;;;
28/11/2023;28/11/2023;13318;Pagamento;transferência bancaria;Sim;R$ 210,00
28/11/2023;28/11/2023;13317;Pagamento;Permuta XporY;Não;R$ 1.021,00
27/11/2023;27/11/2023;13315;Pagamento;Link mercado pago - 2x antec.;Não;R$ 215,00
;;;;;;
;;;;;;
27/11/2023;27/11/2023;13314;Pagamento;Link mercado pago - 2x antec.;Não;R$ 215,00
;;;;;;
;;;;;;
27/11/2023;27/11/2023;13312;Pagamento;Ton visa/master parcelado;Não;R$ 380,00
;;;;;;
27/11/2023;27/11/2023;13311;Pagamento;Dinheiro;Sim;R$ 95,00
27/11/2023;27/11/2023;13307;Pagamento;Link mercado pago - 3x antec.;Não;R$ 425,50
;;;;;;
;;;;;;
27/11/2023;27/11/2023;13306;Pagamento;Link mercado pago - 3x antec.;Não;R$ 425,50
;;;;;;
;;;;;;
27/11/2023;27/11/2023;13305;Pagamento;Link mercado pago - 3x antec.;Não;R$ 227,00
;;;;;;
;;;;;;
27/11/2023;27/11/2023;13303;Pagamento;Link mercado pago - 3x antec.;Não;R$ 2.724,00
;;;;;;
;;;;;;
27/11/2023;27/11/2023;13299;Pagamento;transferência bancaria;Sim;R$ 638,00
27/11/2023;27/11/2023;13298;Pagamento;transferência bancaria;Sim;R$ 638,00
27/11/2023;27/11/2023;13296;Pagamento;transferência bancaria;Sim;R$ 215,00
27/11/2023;27/11/2023;13295;Pagamento;transferência bancaria;Sim;R$ 215,00
27/11/2023;27/11/2023;13294;Pagamento;transferência bancaria;Sim;R$ 430,00
27/11/2023;27/11/2023;13292;Pagamento;Link mercado pago - 3x antec.;Não;R$ 227,00
;;;;;;
;;;;;;
27/11/2023;27/11/2023;13280;Pagamento;Ton visa e master débito;Não;R$ 71,50
;;;;;;
;;;;;;
26/11/2023;26/11/2023;13293;Pagamento;transferência bancaria;Sim;R$ 107,04
26/11/2023;26/11/2023;13291;Pagamento;transferência bancaria;Sim;R$ 227,00
26/11/2023;26/11/2023;13290;Pagamento;transferência bancaria;Sim;R$ 227,00
26/11/2023;26/11/2023;13289;Pagamento;Ton visa e master crédito 1x;Não;R$ 185,00
;;;;;;
26/11/2023;26/11/2023;13287;Pagamento;Ton visa/master parcelado;Não;R$ 170,00
;;;;;;
25/11/2023;25/11/2023;13310;Pagamento;transferência bancaria;Sim;R$ 215,00
25/11/2023;25/11/2023;13309;Pagamento;transferência bancaria;Sim;R$ 215,00
25/11/2023;25/11/2023;13308;Pagamento;transferência bancaria;Sim;R$ 215,00
25/11/2023;25/11/2023;13282;Pagamento;Ton visa e master débito;Não;R$ 131,50
;;;;;;
25/11/2023;25/11/2023;13281;Pagamento;Ton visa e master débito;Não;R$ 72,75
;;;;;;
24/11/2023;24/11/2023;13279;Pagamento;Ton visa e master débito;Não;R$ 170,00
;;;;;;
24/11/2023;24/11/2023;13275;Pagamento;Link mercado pago - 3x antec.;Não;R$ 330,00
;;;;;;
;;;;;;
24/11/2023;24/11/2023;13274;Pagamento;Jmps;Sim;R$ 448,00
23/11/2023;23/11/2023;13272;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
23/11/2023;23/11/2023;13271;Pagamento;transferência bancaria;Sim;R$ 210,00
23/11/2023;23/11/2023;13270;Pagamento;transferência bancaria;Sim;R$ 210,00
22/11/2023;22/11/2023;13267;Pagamento;Ton visa e master débito;Não;R$ 95,00
;;;;;;
22/11/2023;22/11/2023;13265;Pagamento;transferência bancaria;Sim;R$ 638,00
22/11/2023;22/11/2023;13262;Pagamento;Ton visa e master crédito 1x;Não;R$ 159,00
;;;;;;
22/11/2023;22/11/2023;13261;Pagamento;Ton visa e master crédito 1x;Não;R$ 159,00
;;;;;;
21/11/2023;21/11/2023;13259;Pagamento;Ton visa e master crédito 1x;Não;R$ 153,00
;;;;;;
21/11/2023;21/11/2023;13258;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
21/11/2023;21/11/2023;13257;Pagamento;Ton visa e master débito;Não;R$ 300,00
;;;;;;
20/11/2023;20/11/2023;13256;Pagamento;transferência bancaria;Sim;R$ 482,00
20/11/2023;20/11/2023;13255;Pagamento;transferência bancaria;Sim;R$ 482,00
20/11/2023;20/11/2023;13254;Pagamento;transferência bancaria;Sim;R$ 183,50
20/11/2023;20/11/2023;13253;Pagamento;transferência bancaria;Sim;R$ 183,50
20/11/2023;20/11/2023;13252;Pagamento;transferência bancaria;Sim;R$ 183,50
20/11/2023;20/11/2023;13251;Pagamento;Link mercado pago - 3x antec.;Não;R$ 380,50
;;;;;;
;;;;;;
20/11/2023;20/11/2023;13250;Pagamento;Link mercado pago - 3x antec.;Não;R$ 380,50
;;;;;;
;;;;;;
20/11/2023;20/11/2023;13249;Pagamento;Ton visa e master crédito 1x;Não;R$ 185,00
;;;;;;
20/11/2023;20/11/2023;13248;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
20/11/2023;20/11/2023;13247;Pagamento;transferência bancaria;Sim;R$ 310,65
20/11/2023;20/11/2023;13247;Pagamento;Ton visa e master crédito 1x;Não;R$ 351,65
;;;;;;
20/11/2023;20/11/2023;13244;Pagamento;transferência bancaria;Sim;R$ 173,50
20/11/2023;20/11/2023;13243;Pagamento;Dinheiro;Sim;R$ 55,00
20/11/2023;20/11/2023;13243;Pagamento;transferência bancaria;Sim;R$ 118,50
20/09/2023;20/11/2023;13034;Pagamento;Ton visa/master parcelado - 3/3;Não;R$ 190,66
;;;;;;
19/11/2023;19/11/2023;13242;Pagamento;Ton visa e master crédito 1x;Não;R$ 153,00
;;;;;;
17/11/2023;17/11/2023;13239;Pagamento;Dinheiro;Sim;R$ 185,00
17/11/2023;17/11/2023;13238;Pagamento;Dinheiro;Sim;R$ 170,00
17/11/2023;17/11/2023;13237;Pagamento;Ton visa e master crédito 1x;Não;R$ 373,50
;;;;;;
17/11/2023;17/11/2023;13236;Pagamento;Ton visa e master crédito 1x;Não;R$ 373,50
;;;;;;
16/11/2023;16/11/2023;13233;Pagamento;transferência bancaria;Sim;R$ 166,50
14/11/2023;14/11/2023;13232;Pagamento;Ton Amex Crédito 1x;Não;R$ 170,00
;;;;;;
14/11/2023;14/11/2023;13230;Pagamento;transferência bancaria;Sim;R$ 166,20
13/11/2023;13/11/2023;13229;Pagamento;Link mercado pago;Não;R$ 765,00
;;;;;;
;;;;;;
13/11/2023;13/11/2023;13227;Pagamento;transferência bancaria;Sim;R$ 148,51
13/11/2023;13/11/2023;13227;Pagamento;Link mercado pago - 3x antec.;Não;R$ 150,00
;;;;;;
;;;;;;
12/11/2023;12/11/2023;13228;Pagamento;transferência bancaria;Sim;R$ 148,51
12/11/2023;12/11/2023;13228;Pagamento;Link mercado pago - 3x antec.;Não;R$ 150,00
;;;;;;
;;;;;;
12/11/2023;12/11/2023;13226;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
12/11/2023;12/11/2023;13225;Pagamento;transferência bancaria;Sim;R$ 132,50
12/11/2023;12/11/2023;13224;Pagamento;transferência bancaria;Sim;R$ 132,50
12/11/2023;12/11/2023;13223;Pagamento;transferência bancaria;Sim;R$ 132,50
11/11/2023;11/11/2023;13222;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
11/11/2023;11/11/2023;13221;Pagamento;Ton visa e master débito;Não;R$ 85,50
;;;;;;
11/11/2023;11/11/2023;13220;Pagamento;Ton visa e master crédito 1x;Não;R$ 153,00
;;;;;;
11/11/2023;11/11/2023;13219;Pagamento;Ton visa e master crédito 1x;Não;R$ 85,50
;;;;;;
11/11/2023;11/11/2023;13218;Pagamento;Ton visa e master débito;Não;R$ 170,00
;;;;;;
11/11/2023;11/11/2023;13217;Pagamento;Ton visa e master débito;Não;R$ 170,00
;;;;;;
11/11/2023;11/11/2023;13216;Pagamento;Ton visa e master crédito 1x;Não;R$ 161,50
;;;;;;
11/11/2023;11/11/2023;13215;Pagamento;Ton visa e master crédito 1x;Não;R$ 161,50
;;;;;;
11/11/2023;11/11/2023;13212;Pagamento;Dinheiro;Sim;R$ 170,00
10/11/2023;10/11/2023;13211;Pagamento;Link mercado pago - 3x antec.;Não;R$ 330,00
;;;;;;
;;;;;;
10/11/2023;10/11/2023;13208;Pagamento;Ton visa e master débito;Não;R$ 20,00
;;;;;;
10/11/2023;10/11/2023;13206;Pagamento;transferência bancaria;Sim;R$ 1.200,00
10/11/2023;10/11/2023;13205;Pagamento;Ton visa e master débito;Não;R$ 110,00
;;;;;;
10/10/2023;10/11/2023;13111;Pagamento;Ton visa/master parcelado - 2/3;Não;R$ 37,27
;;;;;;
10/10/2023;10/11/2023;13110;Pagamento;Ton visa/master parcelado - 2/3;Não;R$ 60,75
;;;;;;
;;;;;;
;;;;;;
10/11/2023;10/11/2023;0;Pagamento;Gorgeta Catarina;Sim;-R$ 20,00
08/11/2023;08/11/2023;13200;Pagamento;Link mercado pago - 3x antec.;Não;R$ 230,50
;;;;;;
;;;;;;
08/11/2023;08/11/2023;13199;Pagamento;Link mercado pago - 3x antec.;Não;R$ 230,50
;;;;;;
;;;;;;
08/11/2023;08/11/2023;13197;Pagamento;Dinheiro;Sim;R$ 175,50
07/11/2023;07/11/2023;13192;Pagamento;Ton visa e master crédito 1x;Não;R$ 159,00
;;;;;;
07/11/2023;07/11/2023;13191;Pagamento;transferência bancaria;Sim;R$ 270,75
07/10/2023;07/11/2023;13102;Pagamento;Ton visa/master parcelado - 2/2;Não;R$ 134,00
;;;;;;
;;;;;;
04/11/2023;04/11/2023;13190;Pagamento;Ton visa e master crédito 1x;Não;R$ 340,00
;;;;;;
04/11/2023;04/11/2023;13188;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
03/11/2023;03/11/2023;13187;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
03/11/2023;03/11/2023;13186;Pagamento;transferência bancaria;Sim;R$ 170,00
01/11/2023;01/11/2023;13185;Pagamento;transferência bancaria;Sim;R$ 516,00
01/11/2023;01/11/2023;13184;Pagamento;transferência bancaria;Sim;R$ 159,00
31/10/2023;31/10/2023;13183;Pagamento;Link mercado pago;Não;R$ 128,25
;;;;;;
;;;;;;
31/10/2023;31/10/2023;13182;Pagamento;Link mercado pago;Não;R$ 128,25
;;;;;;
;;;;;;
29/10/2023;29/10/2023;13159;Pagamento;Link mercado pago;Não;R$ 475,00
;;;;;;
;;;;;;
29/10/2023;29/10/2023;13158;Pagamento;Link mercado pago;Não;R$ 475,00
;;;;;;
;;;;;;
29/10/2023;29/10/2023;13157;Pagamento;Link mercado pago - 2x antec.;Não;R$ 475,00
;;;;;;
;;;;;;
28/10/2023;28/10/2023;13171;Pagamento;Ton visa e master crédito 1x;Não;R$ 153,00
;;;;;;
28/10/2023;28/10/2023;13170;Pagamento;Ton visa e master crédito 1x;Não;R$ 85,50
;;;;;;
28/10/2023;28/10/2023;13167;Pagamento;Ton visa e master crédito 1x;Não;R$ 290,00
;;;;;;
28/10/2023;28/10/2023;13166;Pagamento;Ton visa e master crédito 1x;Não;R$ 159,00
;;;;;;
28/10/2023;28/10/2023;13165;Pagamento;transferência bancaria;Sim;R$ 301,50
28/10/2023;28/10/2023;13164;Pagamento;transferência bancaria;Sim;R$ 301,50
26/10/2023;26/10/2023;13161;Pagamento;transferência bancaria;Sim;R$ 159,00
26/10/2023;26/10/2023;13160;Pagamento;Ton visa e master débito;Não;R$ 170,00
;;;;;;
24/10/2023;24/10/2023;13156;Pagamento;Link mercado pago - 2x antec.;Não;R$ 475,00
;;;;;;
;;;;;;
24/10/2023;24/10/2023;13155;Pagamento;transferência bancaria;Sim;R$ 475,00
24/10/2023;24/10/2023;13154;Pagamento;Link mercado pago - 3x antec.;Não;R$ 475,00
;;;;;;
;;;;;;
24/10/2023;24/10/2023;13153;Pagamento;Ton visa e master crédito 1x;Não;R$ 490,00
;;;;;;
;;;;;;
23/09/2023;23/10/2023;13056;Pagamento;Ton visa/master parcelado - 2/2;Não;R$ 108,00
;;;;;;
21/10/2023;21/10/2023;13152;Pagamento;Ton visa e master débito;Não;R$ 170,00
;;;;;;
20/09/2023;20/10/2023;13034;Pagamento;Ton visa/master parcelado - 2/3;Não;R$ 190,67
;;;;;;
;;;;;;
;;;;;;
;;;;;;
18/10/2023;18/10/2023;13144;Pagamento;Dinheiro;Sim;R$ 153,00
18/10/2023;18/10/2023;13143;Pagamento;Dinheiro;Sim;R$ 155,00
18/10/2023;18/10/2023;13140;Pagamento;Ton visa e master débito;Não;R$ 800,00
;;;;;;
;;;;;;
16/10/2023;16/10/2023;13139;Pagamento;Jmps;Sim;R$ 285,00
16/10/2023;16/10/2023;13138;Pagamento;Jmps;Sim;R$ 285,00
16/10/2023;16/10/2023;13137;Pagamento;Jmps;Sim;R$ 285,00
16/10/2023;16/10/2023;13136;Pagamento;Jmps;Sim;R$ 285,00
16/10/2023;16/10/2023;13135;Pagamento;Jmps;Sim;R$ 285,00
15/10/2023;15/10/2023;13134;Pagamento;Ton visa e master crédito 1x;Não;R$ 200,00
;;;;;;
14/10/2023;14/10/2023;13128;Pagamento;Ton visa e master crédito 1x;Não;R$ 159,00
;;;;;;
13/10/2023;13/10/2023;13124;Pagamento;Ton visa e master débito;Não;R$ 256,00
;;;;;;
13/10/2023;13/10/2023;13123;Pagamento;Ton visa e master débito;Não;R$ 256,00
;;;;;;
;;;;;;
;;;;;;
12/10/2023;12/10/2023;13121;Pagamento;Link mercado pago;Não;R$ 300,00
;;;;;;
;;;;;;
12/10/2023;12/10/2023;13121;Pagamento;Ton visa e master débito;Não;R$ 68,00
;;;;;;
12/10/2023;12/10/2023;13120;Pagamento;Link mercado pago;Não;R$ 300,00
;;;;;;
;;;;;;
12/10/2023;12/10/2023;13120;Pagamento;Ton visa e master débito;Não;R$ 68,00
;;;;;;
11/10/2023;11/10/2023;13118;Pagamento;Dinheiro;Sim;R$ 153,00
11/10/2023;11/10/2023;13117;Pagamento;Ton visa e master crédito 1x;Não;R$ 190,00
;;;;;;
11/10/2023;11/10/2023;13116;Pagamento;Permute;Não;R$ 924,00
;;;;;;
11/10/2023;11/10/2023;13115;Pagamento;Dinheiro;Sim;R$ 200,00
10/10/2023;10/10/2023;13111;Pagamento;Ton visa/master parcelado - 1/3;Não;R$ 37,27
;;;;;;
10/10/2023;10/10/2023;13110;Pagamento;Ton visa/master parcelado - 1/3;Não;R$ 60,75
;;;;;;
07/10/2023;07/10/2023;13108;Pagamento;Ton visa e master crédito 1x;Não;R$ 85,50
;;;;;;
07/10/2023;07/10/2023;13107;Pagamento;Ton visa e master crédito 1x;Não;R$ 85,50
;;;;;;
07/10/2023;07/10/2023;13105;Pagamento;Ton visa e master débito;Não;R$ 100,00
;;;;;;
07/10/2023;07/10/2023;13103;Pagamento;Ton visa e master débito;Não;R$ 159,00
;;;;;;
07/10/2023;07/10/2023;13102;Pagamento;Ton visa/master parcelado - 1/2;Não;R$ 134,00
;;;;;;
07/10/2023;07/10/2023;13101;Pagamento;transferência bancaria;Sim;R$ 3.100,00
07/07/2023;07/10/2023;12654;Pagamento;Ton visa/master parcelado - 4/4;Não;R$ 50,00
;;;;;;
07/07/2023;07/10/2023;12653;Pagamento;Ton visa/master parcelado - 4/4;Não;R$ 50,00
;;;;;;
06/10/2023;06/10/2023;13100;Pagamento;Ton visa e master crédito 1x;Não;R$ 185,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
05/10/2023;05/10/2023;13097;Pagamento;Ton visa e master crédito 1x;Não;R$ 275,00
;;;;;;
05/10/2023;05/10/2023;13093;Pagamento;transferência bancaria;Sim;R$ 170,00
05/10/2023;05/10/2023;13092;Pagamento;Link mercado pago;Não;R$ 136,00
;;;;;;
;;;;;;
05/10/2023;05/10/2023;13091;Pagamento;Link mercado pago;Não;R$ 216,00
;;;;;;
;;;;;;
05/10/2023;05/10/2023;13090;Pagamento;Link mercado pago;Não;R$ 216,00
;;;;;;
;;;;;;
05/10/2023;05/10/2023;13089;Pagamento;Link mercado pago;Não;R$ 216,00
;;;;;;
;;;;;;
05/10/2023;05/10/2023;13088;Pagamento;Link mercado pago;Não;R$ 216,00
;;;;;;
;;;;;;
05/10/2023;05/10/2023;13087;Pagamento;Link mercado pago;Não;R$ 216,00
;;;;;;
;;;;;;
05/10/2023;05/10/2023;13084;Pagamento;Ton visa e master débito;Não;R$ 159,00
;;;;;;
04/10/2023;04/10/2023;13083;Pagamento;transferência bancaria;Sim;R$ 159,00
04/10/2023;04/10/2023;13081;Pagamento;Ton visa e master crédito 1x;Não;R$ 318,99
;;;;;;
03/10/2023;03/10/2023;13078;Pagamento;Ton visa e master crédito 1x;Não;R$ 166,50
;;;;;;
02/10/2023;02/10/2023;13077;Pagamento;transferência bancaria;Sim;R$ 128,25
02/10/2023;02/10/2023;13076;Pagamento;transferência bancaria;Sim;R$ 128,25
01/07/2023;01/10/2023;12627;Pagamento;Ton visa/master parcelado - 4/4;Não;R$ 58,75
;;;;;;
01/07/2023;01/10/2023;12626;Pagamento;Ton visa/master parcelado - 4/4;Não;R$ 58,75
;;;;;;
30/09/2023;30/09/2023;13075;Pagamento;Ton visa e master débito;Não;R$ 144,00
;;;;;;
30/09/2023;30/09/2023;13074;Pagamento;Ton visa e master débito;Não;R$ 144,00
;;;;;;
30/09/2023;30/09/2023;13073;Pagamento;Ton visa e master débito;Não;R$ 176,00
;;;;;;
30/08/2023;30/09/2023;12925;Pagamento;Ton visa/master parcelado - 2/2;Não;R$ 135,00
;;;;;;
27/09/2023;27/09/2023;13062;Pagamento;Ton visa e master crédito 1x;Não;R$ 160,00
;;;;;;
27/09/2023;27/09/2023;13059;Pagamento;Ton visa e master crédito 1x;Não;R$ 228,00
;;;;;;
23/09/2023;23/09/2023;13056;Pagamento;Ton visa/master parcelado - 1/2;Não;R$ 108,00
;;;;;;
23/09/2023;23/09/2023;13055;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
22/09/2023;22/09/2023;13048;Pagamento;transferência bancaria;Sim;R$ 1.046,00
21/09/2023;21/09/2023;13046;Pagamento;transferência bancaria;Sim;R$ 498,00
21/09/2023;21/09/2023;13045;Pagamento;Jmps;Sim;R$ 653,00
21/09/2023;21/09/2023;13044;Pagamento;Jmps;Sim;R$ 653,00
21/09/2023;21/09/2023;13043;Pagamento;Jmps;Sim;R$ 653,00
21/09/2023;21/09/2023;13042;Pagamento;transferência bancaria;Sim;R$ 170,00
;;;;;;
20/09/2023;20/09/2023;13039;Pagamento;Link mercado pago - 2x antec.;Não;R$ 215,00
;;;;;;
;;;;;;
20/09/2023;20/09/2023;13037;Pagamento;Link mercado pago - 3x antec.;Não;R$ 330,00
;;;;;;
;;;;;;
20/09/2023;20/09/2023;13034;Pagamento;Ton visa/master parcelado - 1/3;Não;R$ 190,67
;;;;;;
20/09/2023;20/09/2023;13032;Pagamento;Ton visa e master crédito 1x;Não;R$ 153,00
;;;;;;
20/09/2023;20/09/2023;13030;Pagamento;Ton visa e master débito;Não;R$ 159,00
;;;;;;
20/09/2023;20/09/2023;13029;Pagamento;Ton visa e master crédito 1x;Não;R$ 159,00
;;;;;;
20/09/2023;20/09/2023;13028;Pagamento;transferência bancaria;Sim;R$ 600,00
16/09/2023;16/09/2023;13017;Pagamento;Ton visa e master débito;Não;R$ 176,00
;;;;;;
16/09/2023;16/09/2023;13016;Pagamento;Link mercado pago - 3x antec.;Não;R$ 512,55
;;;;;;
;;;;;;
16/09/2023;16/09/2023;13014;Pagamento;Ton visa e master débito;Não;R$ 99,00
;;;;;;
16/09/2023;16/09/2023;13013;Pagamento;Ton visa e master crédito 1x;Não;R$ 150,75
;;;;;;
16/09/2023;16/09/2023;13012;Pagamento;Ton visa e master crédito 1x;Não;R$ 150,75
;;;;;;
16/09/2023;16/09/2023;13011;Pagamento;Ton visa e master crédito 1x;Não;R$ 110,00
;;;;;;
15/09/2023;15/09/2023;13006;Pagamento;Point Pro Débito;Sim;R$ 170,00
;;;;;;
15/09/2023;15/09/2023;13005;Pagamento;Point Pro Débito;Sim;R$ 170,00
;;;;;;
15/09/2023;15/09/2023;13004;Pagamento;transferência bancaria;Sim;R$ 153,00
15/09/2023;15/09/2023;13003;Pagamento;transferência bancaria;Sim;R$ 166,50
15/09/2023;15/09/2023;13001;Pagamento;transferência bancaria;Sim;R$ 143,10
15/09/2023;15/09/2023;13000;Pagamento;transferência bancaria;Sim;R$ 296,00
14/09/2023;14/09/2023;12998;Pagamento;Ton visa e master débito;Não;R$ 224,00
;;;;;;
14/09/2023;14/09/2023;12997;Pagamento;Link mercado pago - 2x antec.;Não;R$ 185,00
;;;;;;
;;;;;;
14/09/2023;14/09/2023;12996;Pagamento;Link mercado pago - 2x antec.;Não;R$ 47,50
;;;;;;
;;;;;;
14/09/2023;14/09/2023;12995;Pagamento;Link mercado pago;Não;R$ 330,00
;;;;;;
;;;;;;
13/09/2023;13/09/2023;12992;Pagamento;Link mercado pago - 3x antec.;Não;R$ 150,75
;;;;;;
;;;;;;
13/09/2023;13/09/2023;12991;Pagamento;Link mercado pago - 3x antec.;Não;R$ 150,75
;;;;;;
;;;;;;
13/09/2023;13/09/2023;12990;Pagamento;Ton visa e master crédito 1x;Não;R$ 166,50
;;;;;;
13/09/2023;13/09/2023;12986;Pagamento;transferência bancaria;Sim;R$ 313,00
12/09/2023;12/09/2023;12984;Pagamento;Ton visa e master débito;Não;R$ 278,00
;;;;;;
