Data;Vencimento;Comanda;Categoria;Descrição;Realizado;Valor
;;;;;;
;;;;;;
12/12/2022;12/12/2022;11850;Pagamento;transferência bancaria;Sim;R$ 211,50
12/12/2022;12/12/2022;11849;Pagamento;transferência bancaria;Sim;R$ 211,50
09/12/2022;11/12/2022;11819;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 160,00
;;;;;;
10/12/2022;10/12/2022;11840;Pagamento;transferência bancaria;Sim;R$ 223,00
08/12/2022;10/12/2022;11829;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 195,00
;;;;;;
08/12/2022;10/12/2022;11828;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 160,00
;;;;;;
08/12/2022;10/12/2022;11824;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 34,00
;;;;;;
09/12/2022;10/12/2022;11818;Pagamento;Master Rede Débito;Não;R$ 44,00
;;;;;;
10/09/2022;10/12/2022;11346;Pagamento;Rede Crédito parcelado MV - 4/10;Não;R$ 237,60
;;;;;;
08/12/2022;09/12/2022;11827;Pagamento;Master Rede Débito;Não;R$ 260,00
;;;;;;
07/12/2022;08/12/2022;11823;Pagamento;Master Rede Débito;Não;R$ 32,50
;;;;;;
07/12/2022;08/12/2022;11822;Pagamento;Master Rede Débito;Não;R$ 32,50
;;;;;;
07/12/2022;08/12/2022;11821;Pagamento;Master Rede Débito;Não;R$ 32,50
;;;;;;
07/12/2022;08/12/2022;11820;Pagamento;Master Rede Débito;Não;R$ 32,50
;;;;;;
06/12/2022;06/12/2022;11817;Pagamento;Link mercado pago - 4x antec.;Não;R$ 188,00
;;;;;;
;;;;;;
06/12/2022;06/12/2022;11816;Pagamento;Link mercado pago - 4x antec.;Não;R$ 188,00
;;;;;;
;;;;;;
06/12/2022;06/12/2022;11815;Pagamento;transferência bancaria;Sim;R$ 286,00
01/12/2022;01/12/2022;11811;Pagamento;transferência bancaria;Sim;R$ 290,00
01/12/2022;01/12/2022;11800;Pagamento;transferência bancaria;Sim;R$ 113,00
;;;;;;
30/11/2022;30/11/2022;11978;Pagamento;transferência bancaria;Sim;R$ 151,66
30/11/2022;30/11/2022;11802;Pagamento;transferência bancaria;Sim;R$ 199,00
30/11/2022;30/11/2022;11801;Pagamento;transferência bancaria;Sim;R$ 383,00
30/11/2022;30/11/2022;11800;Pagamento;Link mercado pago - 2x antec.;Não;R$ 250,00
;;;;;;
;;;;;;
30/11/2022;30/11/2022;11799;Pagamento;Link mercado pago;Não;R$ 188,00
;;;;;;
;;;;;;
30/11/2022;30/11/2022;11798;Pagamento;Link mercado pago;Não;R$ 188,00
;;;;;;
;;;;;;
30/11/2022;30/11/2022;11797;Pagamento;transferência bancaria;Sim;R$ 216,00
30/11/2022;30/11/2022;11796;Pagamento;transferência bancaria;Sim;R$ 387,00
30/11/2022;30/11/2022;11795;Pagamento;Link mercado pago - 3x antec.;Não;R$ 211,42
;;;;;;
;;;;;;
30/11/2022;30/11/2022;11794;Pagamento;transferência bancaria;Sim;R$ 200,85
30/11/2022;30/11/2022;11793;Pagamento;Link mercado pago - 3x antec.;Não;R$ 211,42
;;;;;;
;;;;;;
30/11/2022;30/11/2022;11792;Pagamento;transferência bancaria;Sim;R$ 200,85
30/11/2022;30/11/2022;11791;Pagamento;transferência bancaria;Sim;R$ 302,00
30/11/2022;30/11/2022;11790;Pagamento;transferência bancaria;Sim;R$ 127,00
30/11/2022;30/11/2022;11789;Pagamento;Permute;Não;R$ 60,00
;;;;;;
30/11/2022;30/11/2022;11788;Pagamento;Permute;Não;R$ 356,00
;;;;;;
30/11/2022;30/11/2022;11787;Pagamento;Link mercado pago - 3x antec.;Não;R$ 241,60
;;;;;;
;;;;;;
30/11/2022;30/11/2022;11786;Pagamento;Link mercado pago - 3x antec.;Não;R$ 241,60
;;;;;;
;;;;;;
30/09/2022;30/11/2022;11411;Pagamento;Rede Crédito parcelado MV - 3/3;Não;R$ 86,66
;;;;;;
29/11/2022;29/11/2022;11779;Pagamento;Link mercado pago - 3x antec.;Não;R$ 199,00
;;;;;;
;;;;;;
29/11/2022;29/11/2022;11778;Pagamento;Link mercado pago - 3x antec.;Não;R$ 257,00
;;;;;;
;;;;;;
26/05/2022;29/11/2022;10871;Pagamento;Boleto - 7/10;Sim;R$ 109,00
;;;;;;
26/11/2022;28/11/2022;11767;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 127,50
;;;;;;
26/11/2022;28/11/2022;11766;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 127,50
;;;;;;
26/11/2022;28/11/2022;11764;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 112,00
;;;;;;
26/11/2022;27/11/2022;11765;Pagamento;Master Rede Débito;Não;R$ 127,99
;;;;;;
26/11/2022;27/11/2022;11763;Pagamento;Master Rede Débito;Não;R$ 143,00
;;;;;;
26/11/2022;26/11/2022;11775;Pagamento;transferência bancaria;Sim;R$ 143,00
26/11/2022;26/11/2022;11774;Pagamento;transferência bancaria;Sim;R$ 143,00
26/11/2022;26/11/2022;11771;Pagamento;Rede Crédito parcelado MV - 1/6;Não;R$ 53,50
;;;;;;
26/11/2022;26/11/2022;11770;Pagamento;Rede Crédito parcelado MV - 1/6;Não;R$ 53,50
;;;;;;
25/11/2022;26/11/2022;11761;Pagamento;Master Rede Débito;Não;R$ 160,00
;;;;;;
26/08/2022;26/11/2022;11276;Pagamento;Rede Crédito parcelado MV - 4/6;Não;R$ 80,50
;;;;;;
25/11/2022;25/11/2022;11769;Pagamento;Link mercado pago - 2x antec.;Não;R$ 199,00
;;;;;;
;;;;;;
25/11/2022;25/11/2022;11760;Pagamento;Link mercado pago - 2x antec.;Não;R$ 188,00
;;;;;;
;;;;;;
25/11/2022;25/11/2022;11759;Pagamento;Link mercado pago - 3x antec.;Não;R$ 188,00
;;;;;;
;;;;;;
23/11/2022;25/11/2022;11758;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 121,00
;;;;;;
25/09/2022;25/11/2022;11406;Pagamento;Rede Crédito parcelado MV - 3/3;Não;R$ 145,00
;;;;;;
25/09/2022;25/11/2022;11405;Pagamento;Rede Crédito parcelado MV - 3/3;Não;R$ 145,00
;;;;;;
24/09/2022;24/11/2022;11402;Pagamento;Rede Crédito parcelado MV - 3/6;Não;R$ 120,00
;;;;;;
23/11/2022;23/11/2022;11757;Pagamento;transferência bancaria;Sim;R$ 173,85
23/11/2022;23/11/2022;11756;Pagamento;transferência bancaria;Sim;R$ 173,85
23/11/2022;23/11/2022;11755;Pagamento;Permute;Não;R$ 622,00
;;;;;;
23/11/2022;23/11/2022;11754;Pagamento;Rede Crédito parcelado MV;Não;R$ 383,99
;;;;;;
21/11/2022;23/11/2022;11746;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 143,00
;;;;;;
22/11/2022;22/11/2022;11753;Pagamento;Link mercado pago - 3x antec.;Não;R$ 364,00
;;;;;;
;;;;;;
22/11/2022;22/11/2022;11752;Pagamento;Link mercado pago - 3x antec.;Não;R$ 188,00
;;;;;;
;;;;;;
22/11/2022;22/11/2022;11751;Pagamento;Dinheiro;Sim;R$ 180,00
22/11/2022;22/11/2022;11750;Pagamento;transferência bancaria;Sim;R$ 155,00
22/11/2022;22/11/2022;11749;Pagamento;transferência bancaria;Sim;R$ 189,00
21/11/2022;21/11/2022;11748;Pagamento;transferência bancaria;Sim;R$ 178,60
21/11/2022;21/11/2022;11747;Pagamento;transferência bancaria;Sim;R$ 178,60
21/11/2022;21/11/2022;11745;Pagamento;Jmps;Sim;R$ 208,00
21/11/2022;21/11/2022;11744;Pagamento;Elo Débito Rede;Sim;R$ 159,00
;;;;;;
17/11/2022;18/11/2022;11729;Pagamento;Master Rede Débito;Não;R$ 153,00
;;;;;;
17/11/2022;17/11/2022;11728;Pagamento;Link mercado pago - 3x antec.;Não;R$ 624,00
;;;;;;
;;;;;;
15/11/2022;17/11/2022;11719;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 75,00
;;;;;;
18/10/2022;17/11/2022;11708;Pagamento;Boleto;Sim;R$ 514,89
;;;;;;
16/11/2022;16/11/2022;11725;Pagamento;transferência bancaria;Sim;R$ 199,00
;;;;;;
15/11/2022;15/11/2022;11722;Pagamento;transferência bancaria;Sim;R$ 182,40
14/11/2022;14/11/2022;11716;Pagamento;transferência bancaria;Sim;R$ 114,40
12/11/2022;14/11/2022;11700;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 44,00
;;;;;;
12/11/2022;14/11/2022;11699;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 143,00
;;;;;;
12/11/2022;13/11/2022;11713;Pagamento;Master Rede Débito;Não;R$ 114,05
;;;;;;
12/11/2022;13/11/2022;11712;Pagamento;Master Rede Débito;Não;R$ 114,05
;;;;;;
12/11/2022;12/11/2022;11702;Pagamento;transferência bancaria;Sim;R$ 152,00
12/11/2022;12/11/2022;11701;Pagamento;transferência bancaria;Sim;R$ 152,00
11/11/2022;11/11/2022;11695;Pagamento;Jmps;Sim;R$ 73,00
11/11/2022;11/11/2022;11694;Pagamento;Jmps;Sim;R$ 160,00
11/11/2022;11/11/2022;11693;Pagamento;Jmps;Sim;R$ 40,00
11/11/2022;11/11/2022;11692;Pagamento;Rede Crédito parcelado MV;Não;R$ 193,00
;;;;;;
10/11/2022;10/11/2022;11688;Pagamento;Rede Elo Crédito Á Vista;Não;R$ 187,00
;;;;;;
10/11/2022;10/11/2022;11687;Pagamento;Rede Elo Crédito Á Vista;Não;R$ 187,00
;;;;;;
10/09/2022;10/11/2022;11346;Pagamento;Rede Crédito parcelado MV - 3/10;Não;R$ 237,60
;;;;;;
09/11/2022;09/11/2022;11704;Pagamento;Permute;Não;R$ 523,00
;;;;;;
09/11/2022;09/11/2022;11703;Pagamento;Permute;Não;R$ 523,00
;;;;;;
09/11/2022;09/11/2022;11686;Pagamento;AMEX Crédito Rede;Não;R$ 143,00
;;;;;;
09/09/2022;09/11/2022;11340;Pagamento;Rede Crédito parcelado MV - 3/3;Não;R$ 53,33
;;;;;;
08/11/2022;08/11/2022;11780;Pagamento;Jmps;Sim;R$ 2.400,00
08/11/2022;08/11/2022;11662;Pagamento;transferência bancaria;Sim;R$ 135,85
08/11/2022;08/11/2022;11661;Pagamento;transferência bancaria;Sim;R$ 135,85
08/11/2022;08/11/2022;11658;Pagamento;transferência bancaria;Sim;R$ 339,00
08/11/2022;08/11/2022;11657;Pagamento;transferência bancaria;Sim;R$ 274,00
07/11/2022;08/11/2022;11655;Pagamento;Master Rede Débito;Não;R$ 200,00
;;;;;;
07/11/2022;07/11/2022;11656;Pagamento;Jmps;Sim;R$ 243,00
07/11/2022;07/11/2022;11655;Pagamento;transferência bancaria;Sim;R$ 44,00
05/11/2022;06/11/2022;11644;Pagamento;Master Rede Débito;Não;R$ 144,00
;;;;;;
02/11/2022;02/11/2022;11636;Pagamento;Link mercado pago - 3x antec.;Não;R$ 769,00
;;;;;;
;;;;;;
02/11/2022;02/11/2022;11623;Pagamento;Kz Troks;Não;R$ 450,80
;;;;;;
31/10/2022;02/11/2022;11621;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 160,00
;;;;;;
31/10/2022;02/11/2022;11608;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 88,00
;;;;;;
01/11/2022;01/11/2022;11632;Pagamento;Kz Troks;Não;R$ 450,80
;;;;;;
01/11/2022;01/11/2022;11627;Pagamento;Permute;Não;R$ 393,00
;;;;;;
01/11/2022;01/11/2022;11626;Pagamento;Permute;Não;R$ 393,00
;;;;;;
01/11/2022;01/11/2022;11624;Pagamento;transferência bancaria;Sim;R$ 151,66
;;;;;;
;;;;;;
31/10/2022;31/10/2022;11620;Pagamento;transferência bancaria;Sim;R$ 158,00
31/10/2022;31/10/2022;11619;Pagamento;transferência bancaria;Sim;R$ 128,00
31/10/2022;31/10/2022;11617;Pagamento;transferência bancaria;Sim;R$ 380,00
29/10/2022;31/10/2022;11610;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 170,00
;;;;;;
29/10/2022;30/10/2022;11614;Pagamento;Master Rede Débito;Não;R$ 82,00
;;;;;;
29/10/2022;30/10/2022;11607;Pagamento;Master Rede Débito;Não;R$ 121,00
;;;;;;
30/09/2022;30/10/2022;11411;Pagamento;Rede Crédito parcelado MV - 2/3;Não;R$ 86,67
;;;;;;
29/10/2022;29/10/2022;11612;Pagamento;Dinheiro;Sim;R$ 150,00
29/10/2022;29/10/2022;11606;Pagamento;transferência bancaria;Sim;R$ 32,00
28/10/2022;29/10/2022;11599;Pagamento;Master Rede Débito;Não;R$ 117,50
;;;;;;
26/05/2022;29/10/2022;10871;Pagamento;Boleto - 6/10;Sim;R$ 109,00
27/10/2022;27/10/2022;11576;Pagamento;transferência bancaria;Sim;R$ 135,85
27/10/2022;27/10/2022;11575;Pagamento;transferência bancaria;Sim;R$ 135,85
26/10/2022;27/10/2022;11568;Pagamento;Master Rede Débito;Não;R$ 177,00
;;;;;;
26/10/2022;26/10/2022;11555;Pagamento;transferência bancaria;Sim;R$ 66,00
24/10/2022;26/10/2022;11550;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 135,85
;;;;;;
26/08/2022;26/10/2022;11276;Pagamento;Rede Crédito parcelado MV - 3/6;Não;R$ 80,50
;;;;;;
24/10/2022;25/10/2022;11554;Pagamento;Master Rede Débito;Não;R$ 56,00
;;;;;;
24/10/2022;25/10/2022;11553;Pagamento;Master Rede Débito;Não;R$ 49,50
;;;;;;
24/10/2022;25/10/2022;11551;Pagamento;Master Rede Débito;Não;R$ 170,00
;;;;;;
25/09/2022;25/10/2022;11406;Pagamento;Rede Crédito parcelado MV - 2/3;Não;R$ 145,00
;;;;;;
25/09/2022;25/10/2022;11405;Pagamento;Rede Crédito parcelado MV - 2/3;Não;R$ 145,00
;;;;;;
22/10/2022;24/10/2022;11545;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 200,00
;;;;;;
22/10/2022;24/10/2022;11544;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 152,00
;;;;;;
24/09/2022;24/10/2022;11402;Pagamento;Rede Crédito parcelado MV - 2/6;Não;R$ 120,00
;;;;;;
23/09/2022;23/10/2022;11393;Pagamento;Rede Crédito parcelado MV - 2/2;Não;R$ 80,00
;;;;;;
23/09/2022;23/10/2022;11386;Pagamento;Rede Crédito parcelado MV - 2/2;Não;R$ 87,50
;;;;;;
21/10/2022;22/10/2022;11541;Pagamento;Master Rede Débito;Não;R$ 65,00
;;;;;;
21/10/2022;22/10/2022;11539;Pagamento;Master Rede Débito;Não;R$ 135,85
;;;;;;
21/10/2022;22/10/2022;11525;Pagamento;Master Rede Débito;Não;R$ 154,00
;;;;;;
20/10/2022;22/10/2022;11522;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 128,00
;;;;;;
20/10/2022;22/10/2022;11520;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 128,00
;;;;;;
21/10/2022;21/10/2022;11524;Pagamento;Permute;Não;R$ 479,00
;;;;;;
19/10/2022;19/10/2022;11515;Pagamento;Rede Elo Crédito Á Vista;Não;R$ 143,00
;;;;;;
;;;;;;
17/10/2022;17/10/2022;11513;Pagamento;Link mercado pago;Não;R$ 432,00
;;;;;;
;;;;;;
15/10/2022;17/10/2022;11501;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 125,00
;;;;;;
;;;;;;
15/10/2022;15/10/2022;11499;Pagamento;Dinheiro;Sim;R$ 160,00
14/10/2022;15/10/2022;11498;Pagamento;Master Rede Débito;Não;R$ 206,00
;;;;;;
13/10/2022;15/10/2022;11490;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 128,00
;;;;;;
13/10/2022;15/10/2022;11489;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 158,50
;;;;;;
13/10/2022;15/10/2022;11488;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 158,50
;;;;;;
13/10/2022;15/10/2022;11487;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 128,70
;;;;;;
;;;;;;
14/10/2022;14/10/2022;11497;Pagamento;transferência bancaria;Sim;R$ 639,11
14/10/2022;14/10/2022;11496;Pagamento;Jmps;Sim;R$ 160,00
14/10/2022;14/10/2022;11495;Pagamento;Jmps;Sim;R$ 160,00
14/10/2022;14/10/2022;11492;Pagamento;transferência bancaria;Sim;R$ 639,12
13/10/2022;13/10/2022;11486;Pagamento;Link mercado pago - 3x antec.;Não;R$ 235,00
;;;;;;
;;;;;;
11/10/2022;13/10/2022;11485;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 120,00
;;;;;;
11/10/2022;13/10/2022;11484;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 128,70
;;;;;;
10/10/2022;11/10/2022;11481;Pagamento;Master Rede Débito;Não;R$ 150,00
;;;;;;
08/10/2022;10/10/2022;11466;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 190,30
;;;;;;
08/10/2022;10/10/2022;11464;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 190,30
;;;;;;
08/10/2022;10/10/2022;11460;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 143,00
;;;;;;
10/09/2022;10/10/2022;11346;Pagamento;Rede Crédito parcelado MV - 2/10;Não;R$ 237,60
;;;;;;
08/10/2022;09/10/2022;11455;Pagamento;Master Rede Débito;Não;R$ 235,00
;;;;;;
09/09/2022;09/10/2022;11340;Pagamento;Rede Crédito parcelado MV - 2/3;Não;R$ 53,33
;;;;;;
08/10/2022;08/10/2022;11471;Pagamento;Link mercado pago - 12x antec.;Não;R$ 302,00
;;;;;;
;;;;;;
07/10/2022;07/10/2022;11482;Pagamento;transferência bancaria;Sim;R$ 136,06
07/10/2022;07/10/2022;11468;Pagamento;Rede Elo Crédito Á Vista;Não;R$ 143,00
;;;;;;
06/10/2022;06/10/2022;11781;Pagamento;Jmps;Sim;R$ 1.200,00
06/10/2022;06/10/2022;11452;Pagamento;Link mercado pago - 3x antec.;Não;R$ 292,00
;;;;;;
;;;;;;
06/10/2022;06/10/2022;11447;Pagamento;Link mercado pago - 5x antec.;Não;R$ 235,00
;;;;;;
;;;;;;
04/10/2022;05/10/2022;11439;Pagamento;Cielo débito visa;Não;R$ 128,00
;;;;;;
04/10/2022;05/10/2022;11438;Pagamento;Cielo débito visa;Não;R$ 115,00
;;;;;;
04/10/2022;04/10/2022;11443;Pagamento;Link mercado pago - 10x antec.;Não;R$ 589,95
;;;;;;
;;;;;;
04/10/2022;04/10/2022;11442;Pagamento;Link mercado pago - 10x antec.;Não;R$ 589,95
;;;;;;
;;;;;;
04/10/2022;04/10/2022;11435;Pagamento;transferência bancaria;Sim;R$ 211,40
04/10/2022;04/10/2022;11434;Pagamento;transferência bancaria;Sim;R$ 298,50
04/10/2022;04/10/2022;11433;Pagamento;transferência bancaria;Sim;R$ 298,50
;;;;;;
;;;;;;
03/10/2022;03/10/2022;11432;Pagamento;transferência bancaria;Sim;R$ 81,50
03/10/2022;03/10/2022;11431;Pagamento;transferência bancaria;Sim;R$ 81,50
03/10/2022;03/10/2022;11429;Pagamento;transferência bancaria;Sim;R$ 52,00
01/10/2022;01/10/2022;11430;Pagamento;transferência bancaria;Sim;R$ 52,00
30/09/2022;01/10/2022;11415;Pagamento;Master Rede Débito;Não;R$ 153,00
;;;;;;
01/10/2022;01/10/2022;9683;Pagamento;Link mercado pago;Não;R$ 261,00
;;;;;;
;;;;;;
01/10/2022;01/10/2022;9682;Pagamento;Link mercado pago;Não;R$ 144,00
;;;;;;
;;;;;;
30/09/2022;30/09/2022;11427;Pagamento;transferência bancaria;Sim;R$ 286,00
30/09/2022;30/09/2022;11426;Pagamento;Jmps;Sim;R$ 443,00
30/09/2022;30/09/2022;11411;Pagamento;Rede Crédito parcelado MV - 1/3;Não;R$ 86,67
;;;;;;
29/09/2022;29/09/2022;11428;Pagamento;transferência bancaria;Sim;R$ 223,00
28/09/2022;29/09/2022;11409;Pagamento;Master Rede Débito;Não;R$ 430,00
;;;;;;
29/09/2022;29/09/2022;11408;Pagamento;transferência bancaria;Sim;R$ 327,00
26/05/2022;29/09/2022;10871;Pagamento;Boleto - 5/10;Sim;R$ 109,00
24/09/2022;26/09/2022;11395;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 120,00
;;;;;;
26/08/2022;26/09/2022;11276;Pagamento;Rede Crédito parcelado MV - 2/6;Não;R$ 80,50
;;;;;;
25/09/2022;25/09/2022;11406;Pagamento;Rede Crédito parcelado MV - 1/3;Não;R$ 145,00
;;;;;;
25/09/2022;25/09/2022;11405;Pagamento;Rede Crédito parcelado MV - 1/3;Não;R$ 145,00
;;;;;;
23/09/2022;25/09/2022;11394;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 150,00
;;;;;;
23/09/2022;25/09/2022;11384;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 160,00
;;;;;;
24/09/2022;24/09/2022;11404;Pagamento;Rede Elo Crédito Á Vista;Não;R$ 160,00
;;;;;;
24/09/2022;24/09/2022;11402;Pagamento;Rede Crédito parcelado MV - 1/6;Não;R$ 120,00
;;;;;;
24/09/2022;24/09/2022;11387;Pagamento;transferência bancaria;Sim;R$ 296,00
23/09/2022;23/09/2022;11393;Pagamento;Dinheiro;Sim;R$ 15,00
23/09/2022;23/09/2022;11393;Pagamento;Rede Crédito parcelado MV - 1/2;Não;R$ 80,00
;;;;;;
23/09/2022;23/09/2022;11386;Pagamento;Rede Crédito parcelado MV - 1/2;Não;R$ 87,50
;;;;;;
;;;;;;
20/09/2022;22/09/2022;11375;Pagamento;Master Crédito A VISTA Rede;Sim;R$ 160,00
;;;;;;
21/09/2022;21/09/2022;11382;Pagamento;Rede Crédito parcelado MV;Não;R$ 61,00
;;;;;;
21/09/2022;21/09/2022;11381;Pagamento;transferência bancaria;Sim;R$ 7.920,00
21/09/2022;21/09/2022;11379;Pagamento;Link mercado pago - 3x antec.;Não;R$ 212,00
;;;;;;
;;;;;;
19/09/2022;19/09/2022;11373;Pagamento;Link mercado pago;Não;R$ 114,00
;;;;;;
;;;;;;
