Data;Vencimento;Comanda;Categoria;Descrição;Realizado;Valor
12/09/2024;13/09/2024;14408;Pagamento;Cielo débito visa;Não;R$ 170,00
;;;;;;
13/08/2024;13/09/2024;14284;Pagamento;Infinit Link - 2/2;Não;R$ 122,50
;;;;;;
12/09/2024;12/09/2024;14414;Pagamento;transferência bancaria;Sim;R$ 100,00
12/09/2024;12/09/2024;14410;Pagamento;transferência bancaria;Sim;R$ 258,00
12/09/2024;12/09/2024;14409;Pagamento;transferência bancaria;Sim;R$ 258,00
;;;;;;
11/09/2024;11/09/2024;14407;Pagamento;transferência bancaria;Sim;R$ 235,00
11/09/2024;11/09/2024;14406;Pagamento;Link mercado pago - 1/3;Não;R$ 49,00
;;;;;;
11/09/2024;11/09/2024;14405;Pagamento;Link mercado pago - 1/3;Não;R$ 49,00
;;;;;;
11/09/2024;11/09/2024;14404;Pagamento;Link mercado pago - 1/3;Não;R$ 49,00
;;;;;;
11/09/2024;11/09/2024;14403;Pagamento;Link mercado pago - 1/3;Não;R$ 49,00
;;;;;;
11/09/2024;11/09/2024;14402;Pagamento;Link mercado pago;Não;R$ 80,00
;;;;;;
10/09/2024;11/09/2024;14399;Pagamento;Cielo débito visa;Não;R$ 170,00
;;;;;;
10/09/2024;10/09/2024;14400;Pagamento;transferência bancaria;Sim;R$ 170,00
10/09/2024;10/09/2024;14397;Pagamento;Link mercado pago - 1/3;Não;R$ 53,34
;;;;;;
10/09/2024;10/09/2024;14396;Pagamento;Link mercado pago - 1/3;Não;R$ 53,34
;;;;;;
10/09/2024;10/09/2024;14395;Pagamento;Link mercado pago - 1/3;Não;R$ 111,00
;;;;;;
09/08/2024;09/09/2024;14271;Pagamento;Infinit Link - 2/3;Não;R$ 102,67
;;;;;;
07/09/2024;07/09/2024;14393;Pagamento;transferência bancaria;Sim;R$ 235,00
07/09/2024;07/09/2024;14390;Pagamento;Link mercado pago - 1/2;Não;R$ 194,85
;;;;;;
07/09/2024;07/09/2024;14389;Pagamento;Link mercado pago - 1/2;Não;R$ 64,95
;;;;;;
07/09/2024;07/09/2024;14386;Pagamento;transferência bancaria;Sim;R$ 160,00
07/09/2024;07/09/2024;14385;Pagamento;Link mercado pago - 1/3;Não;R$ 218,67
;;;;;;
07/09/2024;07/09/2024;14384;Pagamento;Link mercado pago - 1/2;Não;R$ 129,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
06/09/2024;06/09/2024;14380;Pagamento;transferência bancaria;Sim;R$ 235,00
06/09/2024;06/09/2024;14374;Pagamento;Link mercado pago - 1/3;Não;R$ 173,20
;;;;;;
06/09/2024;06/09/2024;14373;Pagamento;Link mercado pago;Não;R$ 129,00
;;;;;;
06/09/2024;06/09/2024;14372;Pagamento;Link mercado pago;Não;R$ 129,00
;;;;;;
06/09/2024;06/09/2024;14371;Pagamento;Link mercado pago;Não;R$ 168,00
;;;;;;
06/09/2024;06/09/2024;14370;Pagamento;Link mercado pago - 1/3;Não;R$ 173,20
;;;;;;
06/09/2024;06/09/2024;14369;Pagamento;Link mercado pago - 1/2;Não;R$ 85,00
;;;;;;
06/08/2024;06/09/2024;14248;Pagamento;Link mercado pago - 2/3;Não;R$ 205,00
;;;;;;
05/09/2024;05/09/2024;14368;Pagamento;Point Pro Crédito 1x;Sim;R$ 170,00
;;;;;;
05/09/2024;05/09/2024;14367;Pagamento;Point Pro Crédito 1x;Sim;R$ 85,00
;;;;;;
05/09/2024;05/09/2024;14365;Pagamento;Ton visa e master débito;Não;R$ 185,00
;;;;;;
04/09/2024;04/09/2024;14364;Pagamento;transferência bancaria;Sim;R$ 60,00
04/09/2024;04/09/2024;14363;Pagamento;Dinheiro;Sim;R$ 170,00
04/09/2024;04/09/2024;14362;Pagamento;Ton visa/master parcelado - 1/3;Não;R$ 56,67
;;;;;;
04/09/2024;04/09/2024;14360;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
04/07/2024;04/09/2024;14131;Pagamento;Infinit Tap - 3/3;Sim;R$ 96,16
;;;;;;
04/07/2024;04/09/2024;14130;Pagamento;Infinit Tap - 3/3;Sim;R$ 96,16
;;;;;;
;;;;;;
03/09/2024;03/09/2024;14359;Pagamento;Dinheiro;Sim;R$ 170,00
02/08/2024;02/09/2024;14232;Pagamento;Link mercado pago - 2/6;Não;R$ 136,00
;;;;;;
02/08/2024;02/09/2024;14231;Pagamento;Link mercado pago - 2/6;Não;R$ 102,50
;;;;;;
01/08/2024;01/09/2024;14223;Pagamento;Link mercado pago - 2/6;Não;R$ 246,84
;;;;;;
01/08/2024;01/09/2024;14221;Pagamento;Link mercado pago - 2/6;Não;R$ 210,17
;;;;;;
31/08/2024;31/08/2024;14353;Pagamento;transferência bancaria;Sim;R$ 300,00
31/08/2024;31/08/2024;14352;Pagamento;Ton visa e master crédito 1x;Não;R$ 220,00
;;;;;;
31/08/2024;31/08/2024;14351;Pagamento;transferência bancaria;Sim;R$ 170,00
31/08/2024;31/08/2024;14350;Pagamento;transferência bancaria;Sim;R$ 170,00
31/08/2024;31/08/2024;14349;Pagamento;transferência bancaria;Sim;R$ 170,00
30/08/2024;30/08/2024;14342;Pagamento;transferência bancaria;Sim;R$ 245,00
29/08/2024;30/08/2024;14341;Pagamento;Cielo crédito á vista visa;Não;R$ 185,00
;;;;;;
;;;;;;
29/08/2024;29/08/2024;14343;Pagamento;transferência bancaria;Sim;R$ 80,00
27/08/2024;27/08/2024;14338;Pagamento;Ton visa e master débito;Não;R$ 80,00
;;;;;;
27/08/2024;27/08/2024;14337;Pagamento;Infinit Link - 1/3;Não;R$ 77,20
;;;;;;
27/08/2024;27/08/2024;14336;Pagamento;Infinit Link - 1/3;Não;R$ 77,20
;;;;;;
26/07/2024;26/08/2024;14199;Pagamento;Infinit Link - 2/3;Não;R$ 56,67
;;;;;;
26/07/2024;26/08/2024;14198;Pagamento;Infinit Link - 2/3;Não;R$ 86,67
;;;;;;
24/08/2024;25/08/2024;14333;Pagamento;Cielo crédito á vista master;Não;R$ 60,00
;;;;;;
;;;;;;
24/08/2024;25/08/2024;14332;Pagamento;Cielo crédito á vista visa;Não;R$ 170,00
;;;;;;
;;;;;;
24/08/2024;25/08/2024;14331;Pagamento;Cielo crédito á vista visa;Não;R$ 185,00
;;;;;;
;;;;;;
24/08/2024;24/08/2024;14334;Pagamento;Ton visa e master débito;Não;R$ 170,00
;;;;;;
23/08/2024;24/08/2024;14324;Pagamento;Cielo crédito á vista visa;Não;R$ 170,00
;;;;;;
;;;;;;
23/08/2024;23/08/2024;14329;Pagamento;Infinit Link - 1/3;Não;R$ 93,36
;;;;;;
23/08/2024;23/08/2024;14328;Pagamento;Infinit Link - 1/3;Não;R$ 93,36
;;;;;;
23/08/2024;23/08/2024;14327;Pagamento;Infinit Link - 1/3;Não;R$ 93,36
;;;;;;
23/08/2024;23/08/2024;14326;Pagamento;Infinit Link - 1/3;Não;R$ 93,36
;;;;;;
23/08/2024;23/08/2024;14325;Pagamento;Infinit Link - 1/3;Não;R$ 93,36
;;;;;;
20/08/2024;21/08/2024;14317;Pagamento;Cielo crédito á vista visa;Não;R$ 185,00
;;;;;;
;;;;;;
20/08/2024;21/08/2024;14316;Pagamento;Cielo crédito á vista visa;Não;R$ 170,00
;;;;;;
;;;;;;
20/08/2024;21/08/2024;14305;Pagamento;Cielo crédito á vista visa;Não;R$ 170,00
;;;;;;
;;;;;;
;;;;;;
20/08/2024;20/08/2024;14314;Pagamento;transferência bancaria;Sim;R$ 305,00
20/08/2024;20/08/2024;14313;Pagamento;transferência bancaria;Sim;R$ 126,58
20/08/2024;20/08/2024;14312;Pagamento;transferência bancaria;Sim;R$ 159,00
20/08/2024;20/08/2024;14307;Pagamento;transferência bancaria;Sim;R$ 90,00
20/08/2024;20/08/2024;14306;Pagamento;transferência bancaria;Sim;R$ 225,00
20/08/2024;20/08/2024;14301;Pagamento;transferência bancaria;Sim;R$ 247,00
20/07/2024;20/08/2024;14183;Pagamento;Infinit Link - 2/3;Não;R$ 162,33
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
18/07/2024;18/08/2024;14178;Pagamento;Infinit Link - 2/4;Não;R$ 98,50
;;;;;;
18/07/2024;18/08/2024;14177;Pagamento;Infinit Link - 2/3;Não;R$ 74,02
;;;;;;
18/07/2024;18/08/2024;14176;Pagamento;Infinit Link - 2/3;Não;R$ 74,02
;;;;;;
18/07/2024;18/08/2024;14175;Pagamento;Infinit Link - 2/4;Não;R$ 98,50
;;;;;;
17/08/2024;17/08/2024;14299;Pagamento;transferência bancaria;Sim;R$ 165,00
16/08/2024;16/08/2024;14303;Pagamento;transferência bancaria;Sim;R$ 165,00
16/08/2024;16/08/2024;14302;Pagamento;transferência bancaria;Sim;R$ 165,00
16/08/2024;16/08/2024;14300;Pagamento;Ton visa e master débito;Não;R$ 80,00
;;;;;;
16/08/2024;16/08/2024;14297;Pagamento;transferência bancaria;Sim;R$ 170,00
16/08/2024;16/08/2024;14296;Pagamento;transferência bancaria;Sim;R$ 159,00
15/08/2024;16/08/2024;14289;Pagamento;Cielo crédito á vista visa;Não;R$ 364,00
;;;;;;
;;;;;;
15/08/2024;16/08/2024;14288;Pagamento;Cielo crédito á vista visa;Não;R$ 170,00
;;;;;;
;;;;;;
;;;;;;
15/08/2024;15/08/2024;14294;Pagamento;transferência bancaria;Sim;R$ 136,00
15/08/2024;15/08/2024;14293;Pagamento;transferência bancaria;Sim;R$ 225,00
15/07/2024;15/08/2024;14165;Pagamento;Infinit Link - 2/4;Não;R$ 98,50
;;;;;;
15/07/2024;15/08/2024;14164;Pagamento;Infinit Link - 2/4;Não;R$ 98,50
;;;;;;
;;;;;;
14/08/2024;14/08/2024;14286;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
13/08/2024;13/08/2024;14284;Pagamento;Infinit Link - 1/2;Não;R$ 122,50
;;;;;;
12/06/2024;12/08/2024;14056;Pagamento;Ton visa/master parcelado - 3/3;Não;R$ 81,33
;;;;;;
10/08/2024;10/08/2024;14283;Pagamento;Ton visa e master débito;Não;R$ 159,00
;;;;;;
10/08/2024;10/08/2024;14279;Pagamento;Dinheiro;Sim;R$ 224,00
;;;;;;
09/08/2024;09/08/2024;14274;Pagamento;Dinheiro;Sim;R$ 300,00
09/08/2024;09/08/2024;14272;Pagamento;Jmps;Sim;R$ 390,00
09/08/2024;09/08/2024;14271;Pagamento;Infinit Link - 1/3;Não;R$ 102,67
;;;;;;
09/08/2024;09/08/2024;14270;Pagamento;Ton visa e master crédito 1x;Não;R$ 185,00
;;;;;;
08/08/2024;08/08/2024;14269;Pagamento;Ton visa e master débito;Não;R$ 245,00
;;;;;;
08/08/2024;08/08/2024;14267;Pagamento;Ton visa e master débito;Não;R$ 80,00
;;;;;;
07/08/2024;07/08/2024;14266;Pagamento;transferência bancaria;Sim;R$ 170,00
06/08/2024;07/08/2024;14255;Pagamento;Cielo crédito á vista master;Não;R$ 153,00
;;;;;;
;;;;;;
06/08/2024;06/08/2024;14256;Pagamento;transferência bancaria;Sim;R$ 220,00
06/08/2024;06/08/2024;14254;Pagamento;transferência bancaria;Sim;R$ 220,00
06/08/2024;06/08/2024;14250;Pagamento;transferência bancaria;Sim;R$ 247,00
06/08/2024;06/08/2024;14248;Pagamento;Link mercado pago - 1/3;Não;R$ 205,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
03/08/2024;04/08/2024;14244;Pagamento;Cielo débito visa;Não;R$ 80,00
;;;;;;
04/07/2024;04/08/2024;14132;Pagamento;Infinit Tap - 2/2;Sim;R$ 145,00
;;;;;;
04/07/2024;04/08/2024;14131;Pagamento;Infinit Tap - 2/3;Sim;R$ 96,17
;;;;;;
04/07/2024;04/08/2024;14130;Pagamento;Infinit Tap - 2/3;Sim;R$ 96,17
;;;;;;
03/08/2024;03/08/2024;14246;Pagamento;transferência bancaria;Sim;R$ 280,25
03/08/2024;03/08/2024;14239;Pagamento;transferência bancaria;Sim;R$ 280,25
03/08/2024;03/08/2024;14235;Pagamento;transferência bancaria;Sim;R$ 170,00
03/08/2024;03/08/2024;14234;Pagamento;transferência bancaria;Sim;R$ 170,00
02/08/2024;03/08/2024;14227;Pagamento;Cielo crédito á vista visa;Não;R$ 90,00
;;;;;;
;;;;;;
02/08/2024;02/08/2024;14232;Pagamento;Link mercado pago - 1/6;Não;R$ 136,00
;;;;;;
02/08/2024;02/08/2024;14231;Pagamento;Link mercado pago - 1/6;Não;R$ 102,50
;;;;;;
02/08/2024;02/08/2024;14230;Pagamento;transferência bancaria;Sim;R$ 816,00
01/08/2024;01/08/2024;14226;Pagamento;transferência bancaria;Sim;R$ 136,00
01/08/2024;01/08/2024;14223;Pagamento;Link mercado pago - 1/6;Não;R$ 246,84
;;;;;;
01/08/2024;01/08/2024;14221;Pagamento;Link mercado pago - 1/6;Não;R$ 210,17
;;;;;;
31/07/2024;01/08/2024;14220;Pagamento;Cielo crédito á vista visa;Não;R$ 159,00
;;;;;;
;;;;;;
31/07/2024;01/08/2024;14216;Pagamento;Cielo débito visa;Não;R$ 80,00
;;;;;;
01/06/2024;01/08/2024;14023;Pagamento;Ton visa/master parcelado - 3/3;Não;R$ 143,33
;;;;;;
01/06/2024;01/08/2024;14022;Pagamento;Ton visa/master parcelado - 3/3;Não;R$ 143,33
;;;;;;
31/07/2024;31/07/2024;14219;Pagamento;Infinit Link;Não;R$ 190,00
;;;;;;
;;;;;;
27/07/2024;28/07/2024;14210;Pagamento;Cielo crédito á vista master;Não;R$ 170,00
;;;;;;
;;;;;;
27/07/2024;28/07/2024;14205;Pagamento;Cielo débito visa;Não;R$ 80,00
;;;;;;
27/07/2024;27/07/2024;14215;Pagamento;transferência bancaria;Sim;R$ 208,25
26/07/2024;27/07/2024;14203;Pagamento;Cielo débito master;Não;R$ 150,00
;;;;;;
26/07/2024;27/07/2024;14201;Pagamento;Cielo crédito á vista master;Não;R$ 185,00
;;;;;;
;;;;;;
26/07/2024;27/07/2024;14200;Pagamento;Cielo crédito á vista master;Não;R$ 170,00
;;;;;;
;;;;;;
26/07/2024;27/07/2024;14197;Pagamento;Cielo débito elo;Não;R$ 165,00
;;;;;;
26/07/2024;26/07/2024;14204;Pagamento;Permuta;Não;R$ 36.156,00
26/07/2024;26/07/2024;14199;Pagamento;Infinit Link - 1/3;Não;R$ 56,67
;;;;;;
26/07/2024;26/07/2024;14198;Pagamento;Infinit Link - 1/3;Não;R$ 86,67
;;;;;;
;;;;;;
;;;;;;
25/07/2024;25/07/2024;14196;Pagamento;transferência bancaria;Sim;R$ 218,00
24/07/2024;24/07/2024;14195;Pagamento;Permuta;Não;R$ 494,00
24/07/2024;24/07/2024;14194;Pagamento;Permuta;Não;R$ 494,00
24/07/2024;24/07/2024;14193;Pagamento;transferência bancaria;Sim;R$ 172,95
24/07/2024;24/07/2024;14192;Pagamento;transferência bancaria;Sim;R$ 172,95
24/07/2024;24/07/2024;14191;Pagamento;Dinheiro;Sim;R$ 170,00
24/07/2024;24/07/2024;14189;Pagamento;Ton visa e master crédito 1x;Não;R$ 457,00
;;;;;;
24/07/2024;24/07/2024;14187;Pagamento;Ton Elo Débito;Não;R$ 159,00
;;;;;;
;;;;;;
20/07/2024;20/07/2024;14183;Pagamento;Infinit Link - 1/3;Não;R$ 162,34
;;;;;;
20/05/2024;20/07/2024;13971;Pagamento;Infinit Tap - 3/3;Sim;R$ 83,33
;;;;;;
20/05/2024;20/07/2024;13970;Pagamento;Infinit Tap - 3/3;Sim;R$ 83,33
;;;;;;
20/05/2024;20/07/2024;13969;Pagamento;Infinit Tap - 3/3;Sim;R$ 83,33
;;;;;;
20/05/2024;20/07/2024;13968;Pagamento;Infinit Tap - 3/3;Sim;R$ 83,33
;;;;;;
20/05/2024;20/07/2024;13967;Pagamento;Infinit Tap - 3/3;Sim;R$ 83,33
;;;;;;
20/05/2024;20/07/2024;13966;Pagamento;Infinit Tap - 3/3;Sim;R$ 83,33
;;;;;;
19/07/2024;19/07/2024;14181;Pagamento;Infinit Link;Não;R$ 152,00
;;;;;;
19/07/2024;19/07/2024;14180;Pagamento;Infinit Link;Não;R$ 152,00
;;;;;;
19/07/2024;19/07/2024;14179;Pagamento;Infinit Link;Não;R$ 152,00
;;;;;;
18/07/2024;18/07/2024;14178;Pagamento;Infinit Link - 1/4;Não;R$ 98,50
;;;;;;
18/07/2024;18/07/2024;14177;Pagamento;Infinit Link - 1/3;Não;R$ 74,02
;;;;;;
18/07/2024;18/07/2024;14176;Pagamento;Infinit Link - 1/3;Não;R$ 74,02
;;;;;;
18/07/2024;18/07/2024;14175;Pagamento;Infinit Link - 1/4;Não;R$ 98,50
;;;;;;
18/07/2024;18/07/2024;14174;Pagamento;Ton visa e master crédito 1x;Não;R$ 155,00
;;;;;;
17/07/2024;17/07/2024;14173;Pagamento;Ton visa e master débito;Não;R$ 165,00
;;;;;;
17/07/2024;17/07/2024;14172;Pagamento;Ton visa e master débito;Não;R$ 80,00
;;;;;;
17/07/2024;17/07/2024;14171;Pagamento;transferência bancaria;Sim;R$ 112,00
17/07/2024;17/07/2024;14170;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
17/07/2024;17/07/2024;14169;Pagamento;Dinheiro;Sim;R$ 170,00
17/07/2024;17/07/2024;14168;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
16/07/2024;16/07/2024;14167;Pagamento;transferência bancaria;Sim;R$ 95,00
16/07/2024;16/07/2024;14166;Pagamento;transferência bancaria;Sim;R$ 95,00
15/07/2024;15/07/2024;14165;Pagamento;Infinit Link - 1/4;Não;R$ 98,50
;;;;;;
15/07/2024;15/07/2024;14164;Pagamento;Infinit Link - 1/4;Não;R$ 98,50
;;;;;;
15/07/2024;15/07/2024;14163;Pagamento;Ton Amex Crédito 1x;Não;R$ 170,00
;;;;;;
15/07/2024;15/07/2024;14162;Pagamento;Ton Amex Crédito 1x;Não;R$ 170,00
;;;;;;
;;;;;;
14/07/2024;14/07/2024;14155;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
13/07/2024;13/07/2024;14158;Pagamento;Dinheiro;Sim;R$ 170,00
13/07/2024;13/07/2024;14157;Pagamento;transferência bancaria;Sim;R$ 185,00
